blame_merge_priorityMinor_mean;Maximum Complexity*;Maximum Depth_count;NumberOfMathOperations_min;NF;NumberOfMathOperations_50%;NumberOfModifiers_count;NumberOfModifiers_75%;HMi;blame_merge_priorityMajor_mean;NumberOfModifiers_min;Bugged;NM;issues_priorityMinor_max;Maximum Depth_max;issues_priorityMajor_count;MaxNumberOfNestedBlocks_std;Maximum Depth_mean;MaxNumberOfNestedBlocks_50%;NumberOfMathOperations_count;issues_priorityMinor_std;PMR;blame_merge_priorityMinor_std;NumberOfMathOperations_mean;MaxNumberOfNestedBlocks_min;Ai;NumberOfModifiers_50%;Maximum Depth_50%;NOPa;PMd;NMI;Mo;blame_merge_priorityMinor_max;Average Complexity*;blame_merge_priorityMinor_count;blame_merge_priorityMajor_min;Maximum Depth_min;issues_priorityMinor_count;Ait;Maximum Depth_std;Maximum Depth_75%;Ad;blame_merge_priorityMajor_max;NumberOfModifiers_25%;issues_priorityMajor_mean;NumberOfMathOperations_std;HMd;Ao;blame_merge_priorityMajor_std;issues_priorityMajor_std;MaxNumberOfNestedBlocks_count;MaxNumberOfNestedBlocks_25%;NumberOfMathOperations_25%;Maximum Depth_25%;NumberOfMathOperations_75%;Md;Average Statements per Method;SIX;NumberOfMethods_Mood;NMIR;MaxNumberOfNestedBlocks_mean;issues_priorityMajor_max;issues_priorityMinor_min;Maximum Block Depth;Mi;Mit;Av;MaxNumberOfNestedBlocks_75%;issues_priorityMajor_min;NumberOfModifiers_std;NumberOfModifiers_mean;Ma;MaxNumberOfNestedBlocks_max;NumberOfModifiers_max;NMA;blame_merge_priorityMinor_min;blame_merge_priorityMajor_count;PMi;Average Block Depth;issues_priorityMinor_mean;NumberOfMathOperations_max
0.0;6.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;False;21.0;0.0;3.0;0.0;0.0;3.0;0.0;1.0;0.0;0.85;0.0;0.0;0.0;0.0;1.0;3.0;0.0;17.0;0.0;0.0;0.0;1.63;0.0;0.0;3.0;0.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;20.0;2.53;0.0;3.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;0.0;1.0;21.0;0.0;0.0;0.0;1.7;0.0;0.0
0.0;6.0;3.0;0.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;False;21.0;0.0;3.0;0.0;0.5773502691896258;2.333333333333333;0.0;3.0;0.0;0.85;0.0;0.0;0.0;0.0;1.0;2.0;0.0;17.0;0.0;0.0;0.0;1.63;0.0;0.0;2.0;0.0;0.0;0.5773502691896258;2.5;2.0;0.0;0.5;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;20.0;2.53;0.0;3.0;0.0;0.3333333333333333;0.0;0.0;4.0;0.0;0.0;0.0;0.5;0.0;0.5773502691896258;0.6666666666666666;20.0;1.0;1.0;21.0;0.0;0.0;0.0;1.7;0.0;0.0
0.0;6.0;7.0;0.0;2.0;0.0;18.0;1.0;0.0;0.0;1.0;False;21.0;0.0;3.0;0.0;0.7047921864945659;2.142857142857143;0.0;18.0;0.0;0.85;0.0;0.5555555555555556;0.0;0.0;1.0;2.0;0.0;17.0;0.0;0.0;0.0;1.63;0.0;0.0;2.0;0.0;0.0;0.3779644730092273;2.0;2.0;0.0;1.0;0.0;1.4641689962819189;3.0;0.0;0.0;0.0;18.0;0.0;0.0;2.0;0.0;20.0;2.53;0.0;3.0;0.0;0.4444444444444444;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.9745107774984456;1.6111111111111112;20.0;2.0;9.0;21.0;0.0;0.0;0.0;1.7;0.0;6.0
0.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;False;3.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;0.86;0.0;0.0
0.0;18.0;0.0;0.0;2.0;0.0;8.0;4.0;0.0;0.0;2.0;True;9.0;0.0;0.0;0.0;1.0606601717798212;0.0;4.0;8.0;0.0;0.0;0.0;0.75;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;8.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;1.035098339013531;9.0;0.0;0.0;0.0;8.0;3.0;0.0;0.0;2.0;9.0;20.38;0.0;8.0;0.0;3.375;0.0;0.0;6.0;0.0;0.0;0.0;4.0;0.0;0.7071067811865476;3.75;9.0;4.0;4.0;9.0;0.0;0.0;0.0;3.05;0.0;2.0
0.0;9.0;2.0;0.0;5.0;0.0;5.0;1.0;0.0;0.0;1.0;True;15.0;0.0;3.0;31.0;0.5477225575051662;3.0;0.0;5.0;0.0;0.933333333;0.0;0.4;0.0;0.0;1.0;3.0;0.0;14.0;0.0;0.0;0.0;3.24;0.0;0.0;3.0;31.0;0.0;0.0;3.0;5.0;0.0;1.0;1.0;0.8944271909999161;1.0;0.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;15.0;5.14;0.0;13.0;0.0;0.4;1.0;0.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;15.0;1.0;1.0;15.0;0.0;0.0;0.0;2.53;0.0;2.0
0.0;9.0;5.0;0.0;5.0;0.0;14.0;1.0;0.0;0.0;1.0;True;15.0;0.0;5.0;31.0;1.3827826698682306;3.2;1.0;14.0;0.0;0.933333333;0.0;0.07142857142857142;0.0;0.0;1.0;2.0;0.0;14.0;0.0;0.0;0.0;3.24;0.0;0.0;2.0;31.0;0.0;1.6431676725154984;5.0;5.0;0.0;1.0;1.0;0.26726124191242434;1.0;0.0;0.0;0.0;14.0;0.0;0.0;2.0;0.0;15.0;5.14;0.0;13.0;0.0;1.2857142857142858;1.0;0.0;5.0;0.0;0.0;0.0;3.0;1.0;0.2672612419124244;1.0714285714285714;15.0;3.0;2.0;15.0;0.0;0.0;0.0;2.53;0.0;1.0
0.0;5.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;True;22.0;0.0;0.0;783.0;0.0;0.0;0.0;0.0;0.0;0.772727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;1.57;0.0;0.0;0.0;783.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;3.04;0.0;20.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;22.0;0.0;0.0;0.0;1.85;0.0;0.0
0.0;5.0;0.0;0.0;4.0;0.0;1.0;4.0;0.0;0.0;4.0;True;22.0;0.0;0.0;783.0;0.0;0.0;0.0;1.0;0.0;0.772727273;0.0;0.0;0.0;0.0;4.0;0.0;0.0;17.0;0.0;0.0;0.0;1.57;0.0;0.0;0.0;783.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;22.0;3.04;0.0;20.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;22.0;0.0;4.0;22.0;0.0;0.0;0.0;1.85;0.0;0.0
0.0;5.0;1.0;0.0;4.0;0.0;3.0;2.5;0.0;0.0;1.0;True;22.0;0.0;3.0;783.0;0.5773502691896258;3.0;1.0;3.0;0.0;0.772727273;0.0;0.3333333333333333;0.0;0.0;1.0;3.0;0.0;17.0;0.0;0.0;0.0;1.57;0.0;0.0;3.0;783.0;0.0;0.0;3.0;4.0;0.0;1.0;0.0;0.5773502691896258;5.0;0.0;0.0;0.0;3.0;0.5;0.0;3.0;0.5;22.0;3.04;0.0;20.0;0.0;0.6666666666666666;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;1.7320508075688772;2.0;22.0;1.0;4.0;22.0;0.0;0.0;0.0;1.85;0.0;1.0
0.0;5.0;10.0;0.0;4.0;0.0;20.0;1.0;0.0;0.0;1.0;True;22.0;0.0;3.0;783.0;0.4701623459816272;2.2;0.0;20.0;0.0;0.772727273;0.0;0.0;0.0;0.0;1.0;2.0;0.0;17.0;0.0;0.0;0.0;1.57;0.0;0.0;2.0;783.0;0.0;0.4216370213557839;2.0;4.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;20.0;0.0;0.0;2.0;0.0;22.0;3.04;0.0;20.0;0.0;0.3;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.9233805168766388;1.3;22.0;1.0;4.0;22.0;0.0;0.0;0.0;1.85;0.0;0.0
0.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;False;3.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;0.86;0.0;0.0
0.0;10.0;0.0;0.0;2.0;0.5;2.0;1.0;0.0;0.0;1.0;True;13.0;0.0;0.0;0.0;1.4142135623730951;0.0;1.0;2.0;0.0;0.230769231;0.0;0.5;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;4.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.7071067811865476;10.0;0.0;0.0;0.0;2.0;0.5;0.25;0.0;0.75;13.0;8.69;0.0;12.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;13.0;2.0;1.0;13.0;0.0;0.0;0.0;2.47;0.0;1.0
0.0;10.0;1.0;0.0;2.0;0.0;10.0;2.0;0.0;0.0;2.0;True;13.0;0.0;5.0;0.0;1.5055453054181622;5.0;1.0;10.0;0.0;0.230769231;0.0;0.1;0.0;0.0;2.0;5.0;0.0;3.0;0.0;0.0;0.0;4.15;0.0;0.0;5.0;0.0;0.0;0.0;5.0;2.0;0.0;2.0;0.0;0.31622776601683794;10.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;0.0;13.0;8.69;0.0;12.0;0.0;1.4;0.0;0.0;6.0;0.0;0.0;0.0;2.75;0.0;0.8432740427115679;2.4;13.0;4.0;4.0;13.0;0.0;0.0;0.0;2.47;0.0;1.0
0.0;42.0;4.0;0.0;5.0;0.0;5.0;1.0;0.0;0.0;0.0;False;22.0;0.0;5.0;1835.0;1.0954451150103324;3.5;0.0;5.0;0.0;0.227272727;0.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;3.0;1835.0;0.0;1.0;3.5;5.0;0.0;0.0;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;5.0;0.0;0.0;3.0;0.0;22.0;5.62;0.0;9.0;0.0;0.8;1.0;0.0;8.0;0.0;0.0;0.0;2.0;0.0;1.7320508075688772;1.0;22.0;2.0;4.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;3.0;0.0;5.0;0.0;2.0;3.25;0.0;0.0;1.0;False;22.0;0.0;4.0;1835.0;1.4142135623730951;3.333333333333333;1.0;2.0;0.0;0.227272727;0.0;0.0;0.0;0.0;2.5;3.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;3.0;1835.0;0.0;0.5773502691896258;3.5;5.0;0.0;1.75;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;2.0;0.5;0.0;3.0;0.0;22.0;5.62;0.0;9.0;0.0;1.0;1.0;0.0;8.0;0.0;0.0;0.0;1.5;0.0;2.1213203435596424;2.5;22.0;2.0;4.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;1.0;0.0;5.0;0.0;2.0;0.75;0.0;0.0;0.0;False;22.0;0.0;3.0;1835.0;0.7071067811865476;3.0;0.5;2.0;0.0;0.227272727;0.0;0.0;0.0;0.0;0.5;3.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;3.0;1835.0;0.0;0.0;3.0;5.0;0.0;0.25;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;2.0;0.25;0.0;3.0;0.0;22.0;5.62;0.0;9.0;0.0;0.5;1.0;0.0;8.0;0.0;0.0;0.0;0.75;0.0;0.7071067811865476;0.5;22.0;1.0;1.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;2.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;False;22.0;0.0;3.0;1835.0;0.0;3.0;0.0;1.0;0.0;0.227272727;0.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;3.0;1835.0;0.0;0.0;3.0;5.0;0.0;0.0;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;1.0;0.0;0.0;3.0;0.0;22.0;5.62;0.0;9.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;0.0;0.0;5.0;0.0;1.0;20.0;0.0;0.0;20.0;False;22.0;0.0;0.0;1835.0;0.0;0.0;2.0;1.0;0.0;0.227272727;0.0;0.0;2.0;0.0;20.0;0.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;0.0;1835.0;0.0;0.0;0.0;5.0;0.0;20.0;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;1.0;2.0;0.0;0.0;0.0;22.0;5.62;0.0;9.0;0.0;2.0;1.0;0.0;8.0;0.0;0.0;0.0;2.0;0.0;0.0;20.0;22.0;2.0;20.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;False;22.0;0.0;3.0;1835.0;0.0;3.0;0.0;0.0;0.0;0.227272727;0.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;3.0;1835.0;0.0;0.0;3.0;5.0;0.0;0.0;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;0.0;0.0;0.0;3.0;0.0;22.0;5.62;0.0;9.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;0.0;0.0;5.0;0.0;4.0;4.0;0.0;0.0;4.0;False;22.0;0.0;0.0;1835.0;0.5;0.0;0.0;4.0;0.0;0.227272727;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;0.0;1835.0;0.0;0.0;0.0;5.0;0.0;4.0;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;4.0;0.0;0.0;0.0;0.0;22.0;5.62;0.0;9.0;0.0;0.25;1.0;0.0;8.0;0.0;0.0;0.0;0.25;0.0;0.0;4.0;22.0;1.0;4.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;1.0;0.0;5.0;0.0;2.0;3.0;0.0;0.0;0.0;False;22.0;0.0;3.0;1835.0;0.0;3.0;0.0;2.0;0.0;0.227272727;0.0;0.0;0.0;0.0;2.0;3.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;3.0;1835.0;0.0;0.0;3.0;5.0;0.0;1.0;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;2.0;0.0;0.0;3.0;0.0;22.0;5.62;0.0;9.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;2.8284271247461903;2.0;22.0;0.0;4.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;2.0;0.0;5.0;0.0;2.0;0.75;0.0;0.0;0.0;False;22.0;0.0;3.0;1835.0;0.0;3.0;0.0;2.0;0.0;0.227272727;0.0;0.0;0.0;0.0;0.5;3.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;3.0;1835.0;0.0;0.0;3.0;5.0;0.0;0.25;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;2.0;0.0;0.0;3.0;0.0;22.0;5.62;0.0;9.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;0.5;22.0;0.0;1.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;0.0;0.0;5.0;0.0;1.0;8.0;0.0;0.0;8.0;False;22.0;0.0;0.0;1835.0;0.0;0.0;2.0;1.0;0.0;0.227272727;0.0;0.0;2.0;0.0;8.0;0.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;0.0;1835.0;0.0;0.0;0.0;5.0;0.0;8.0;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;1.0;2.0;0.0;0.0;0.0;22.0;5.62;0.0;9.0;0.0;2.0;1.0;0.0;8.0;0.0;0.0;0.0;2.0;0.0;0.0;8.0;22.0;2.0;8.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;2.0;0.0;5.0;0.0;4.0;4.0;0.0;0.0;0.0;False;22.0;0.0;3.0;1835.0;0.5;3.0;0.0;4.0;0.0;0.227272727;0.0;0.0;0.0;0.0;2.0;3.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;3.0;1835.0;0.0;0.0;3.0;5.0;0.0;0.0;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;4.0;0.0;0.0;3.0;0.0;22.0;5.62;0.0;9.0;0.0;0.25;1.0;0.0;8.0;0.0;0.0;0.0;0.25;0.0;2.309401076758503;2.0;22.0;1.0;4.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;0.0;0.0;5.0;0.0;1.0;20.0;0.0;0.0;20.0;False;22.0;0.0;0.0;1835.0;0.0;0.0;2.0;1.0;0.0;0.227272727;0.0;0.0;2.0;0.0;20.0;0.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;0.0;1835.0;0.0;0.0;0.0;5.0;0.0;20.0;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;1.0;2.0;0.0;0.0;0.0;22.0;5.62;0.0;9.0;0.0;2.0;1.0;0.0;8.0;0.0;0.0;0.0;2.0;0.0;0.0;20.0;22.0;2.0;20.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;42.0;4.0;0.0;5.0;0.0;26.0;3.5;0.0;0.0;0.0;False;22.0;0.0;3.0;1835.0;1.4120361729949251;2.25;0.0;26.0;0.0;0.227272727;0.0;0.3076923076923077;0.0;0.0;1.0;2.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;2.0;1835.0;0.0;0.5;2.25;5.0;0.0;1.0;0.004359673024523161;1.049542024665264;17.0;0.0;0.0;0.06590169232384792;26.0;0.0;0.0;2.0;0.0;22.0;5.62;0.0;9.0;0.0;0.9230769230769232;1.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;201.05904605364063;42.5;22.0;5.0;1028.0;22.0;0.0;0.0;0.0;3.26;0.0;5.0
0.0;42.0;7.0;0.0;5.0;0.0;8.0;17.0;0.0;0.0;0.0;False;22.0;0.0;4.0;1835.0;0.0;3.1428571428571432;0.0;8.0;0.0;0.227272727;0.0;0.0;0.0;0.0;2.5;3.0;0.0;5.0;0.0;0.0;0.0;2.58;0.0;0.0;3.0;1835.0;0.0;0.3779644730092273;3.0;5.0;0.0;1.0;0.004359673024523161;0.0;17.0;0.0;0.0;0.06590169232384792;8.0;0.0;0.0;3.0;0.0;22.0;5.62;0.0;9.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;360.0386635983895;133.125;22.0;0.0;1024.0;22.0;0.0;0.0;0.0;3.26;0.0;0.0
0.0;10.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;False;8.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.25;0.0;0.0;4.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;3.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;8.0;8.0;0.0;7.0;0.0;4.0;0.0;0.0;8.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;8.0;4.0;2.0;8.0;0.0;0.0;0.0;2.76;0.0;0.0
0.0;10.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;False;8.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.25;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;3.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8.0;8.0;0.0;7.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;8.0;1.0;2.0;8.0;0.0;0.0;0.0;2.76;0.0;0.0
0.0;10.0;0.0;0.0;2.0;0.0;5.0;4.0;0.0;0.0;1.0;False;8.0;0.0;0.0;0.0;2.5099800796022267;0.0;1.0;5.0;0.0;0.25;0.0;0.2;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;3.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.4472135954999579;6.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;7.0;0.0;1.6;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;1.6431676725154984;2.8;8.0;6.0;4.0;8.0;0.0;0.0;0.0;2.76;0.0;1.0
0.0;15.0;6.0;0.0;5.0;0.0;9.0;1.0;0.0;0.0;0.0;False;11.0;0.0;4.0;0.0;1.0540925533894598;2.6666666666666665;1.0;9.0;0.0;0.727272727;0.0;0.3333333333333333;0.0;0.0;1.0;2.5;0.0;8.0;0.0;0.0;0.0;2.82;0.0;0.0;2.0;0.0;0.0;0.8164965809277259;3.0;5.0;0.0;1.0;0.0;0.9999999999999998;3.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.0;11.0;6.18;0.0;9.0;0.0;0.8888888888888888;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.33333333333333337;0.8888888888888888;11.0;3.0;1.0;11.0;0.0;0.0;0.0;1.84;0.0;3.0
0.0;8.0;7.0;0.0;3.0;0.0;14.0;17.0;0.0;0.0;1.0;False;18.0;0.0;2.0;783.0;0.3631365196012815;2.0;0.0;14.0;0.0;0.5555555560000001;0.0;0.0;0.0;0.0;8.0;2.0;0.0;10.0;0.0;0.0;0.0;1.47;0.0;0.0;2.0;783.0;0.0;0.0;2.0;3.0;0.0;1.75;0.0;0.0;8.0;0.0;0.0;0.0;14.0;0.0;0.0;2.0;0.0;18.0;1.74;0.0;14.0;0.0;0.14285714285714285;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;6.8215076803421555;8.928571428571429;18.0;1.0;17.0;18.0;0.0;0.0;0.0;1.71;0.0;0.0
0.0;8.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;False;18.0;0.0;0.0;783.0;0.0;0.0;0.0;0.0;0.0;0.5555555560000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;1.47;0.0;0.0;0.0;783.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;1.74;0.0;14.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;18.0;0.0;0.0;0.0;1.71;0.0;0.0
0.0;8.0;2.0;0.0;3.0;0.0;1.0;17.0;0.0;0.0;17.0;False;18.0;0.0;3.0;783.0;0.0;3.0;0.0;1.0;0.0;0.5555555560000001;0.0;0.0;0.0;0.0;17.0;3.0;0.0;10.0;0.0;0.0;0.0;1.47;0.0;0.0;3.0;783.0;0.0;0.0;3.0;3.0;0.0;17.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;18.0;1.74;0.0;14.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;18.0;0.0;17.0;18.0;0.0;0.0;0.0;1.71;0.0;0.0
0.0;8.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;False;18.0;0.0;0.0;783.0;0.0;0.0;0.0;0.0;0.0;0.5555555560000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;1.47;0.0;0.0;0.0;783.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;1.74;0.0;14.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;18.0;0.0;0.0;0.0;1.71;0.0;0.0
0.0;4.0;3.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;1.0;False;4.0;0.0;3.0;522.0;0.5773502691896258;2.333333333333333;0.0;3.0;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;522.0;0.0;0.5773502691896258;2.5;3.0;0.0;1.0;0.0;0.5773502691896258;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.5;4.0;3.75;0.0;3.0;0.0;0.3333333333333333;0.0;0.0;3.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;4.0;1.0;1.0;4.0;0.0;0.0;0.0;1.67;0.0;1.0
0.0;7.0;1.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;1.0;False;6.0;0.0;2.0;261.0;1.30384048104053;2.0;0.0;5.0;0.0;1.0;0.0;0.2;0.0;0.0;1.0;2.0;0.0;6.0;0.0;0.0;0.0;2.17;0.0;0.0;2.0;261.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.4472135954999581;0.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;6.0;3.17;0.0;5.0;0.0;0.8;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;3.0;1.0;6.0;0.0;0.0;0.0;1.75;0.0;1.0
