MaxNumberOfNestedBlocks_mean;NumberOfParameters_CK_mean;NumberOfStringLiterals_75%;NumberOfComparisons_min;NumberOfNumbers_max;CBO_mean;NumberOfParenthesizedExps_50%;NumberOfStringLiterals_std;NumberOfInnerClasses_count;NumberOfParenthesizedExps_max;NumberOfUniqueWords_std;MaxNumberOfNestedBlocks_std;NumberOfParameters_CK_std;RFC_50%;NumberOfModifiers_mean;NumberOfLambdas_75%;NumberOfTryCatch_max;WMC_CK_50%;NumberOfMathOperations_25%;LOCMethod_CK_std;NumberOfTryCatch_mean;IsConstructor_count;NumberOfAssignments_75%;NumberOfNumbers_75%;NumberOfMathOperations_count;NumberOfAnonymousClasses_25%;NumberOfInnerClasses_mean;LOCMethod_CK_50%;NumberOfLoops_max;WMC_CK_mean;NumberOfInnerClasses_75%;NumberOfAnonymousClasses_min;NumberOfModifiers_count;NumberOfModifiers_std;NumberOfModifiers_min;NumberOfMathOperations_50%;CBO_count;NumberOfLogStatements_std;NumberOfInnerClasses_50%;LOCMethod_CK_mean;LOCMethod_CK_count;NumberOfComparisons_max;NumberOfStringLiterals_min;NumberOfInnerClasses_max;NumberOfAnonymousClasses_std;NumberOfMathOperations_mean;NumberOfLogStatements_75%;NumberOfVariables_25%;NumberOfLoops_25%;NumberOfLoops_count;NumberOfStringLiterals_50%;NumberOfParameters_CK_75%;NumberOfVariables_count;NumberOfNumbers_50%;NumberOfParenthesizedExps_75%;MaxNumberOfNestedBlocks_count;RFC_std;NumberOfLoops_75%;NumberOfComparisons_mean;NumberOfTryCatch_std;NumberOfParenthesizedExps_min;CBO_min;NumberOfInnerClasses_min;LOCMethod_CK_75%;NumberOfUniqueWords_min;NumberOfAssignments_mean;MaxNumberOfNestedBlocks_50%;NumberOfAssignments_std;NumberOfLogStatements_50%;Returns_count;NumberOfTryCatch_min;MaxNumberOfNestedBlocks_min;NumberOfNumbers_mean;NumberOfParameters_CK_max;NumberOfAnonymousClasses_mean;NumberOfTryCatch_count;NumberOfUniqueWords_50%;NumberOfVariables_mean;RFC_max;NumberOfParameters_CK_25%;NumberOfAssignments_25%;NumberOfParenthesizedExps_std;NumberOfLoops_std;NumberOfStringLiterals_max;Returns_50%;NumberOfLoops_50%;NumberOfAssignments_50%;NumberOfModifiers_25%;RFC_count;NumberOfLambdas_50%;WMC_CK_25%;NumberOfLoops_mean;NumberOfLambdas_mean;Returns_max;NumberOfAssignments_max;IsConstructor_top;NumberOfParameters_CK_50%;NumberOfVariables_max;NumberOfVariables_50%;NumberOfNumbers_count;MaxNumberOfNestedBlocks_75%;Returns_min;NumberOfAnonymousClasses_count;IsConstructor_freq;NumberOfAnonymousClasses_50%;NumberOfNumbers_std;NumberOfParenthesizedExps_25%;Bugged;NumberOfAnonymousClasses_75%;LOCMethod_CK_25%;WMC_CK_min;NumberOfComparisons_std;NumberOfLogStatements_max;NumberOfMathOperations_std;RFC_mean;RFC_25%;NumberOfLambdas_std;Returns_std;NumberOfTryCatch_25%;MaxNumberOfNestedBlocks_25%;NumberOfVariables_min;MaxNumberOfNestedBlocks_max;Returns_75%;CBO_50%;NumberOfNumbers_25%;NumberOfTryCatch_50%;NumberOfStringLiterals_25%;NumberOfUniqueWords_max;NumberOfModifiers_75%;NumberOfAnonymousClasses_max;NumberOfModifiers_50%;NumberOfNumbers_min;NumberOfInnerClasses_std;RFC_75%;NumberOfLambdas_max;NumberOfParameters_CK_count;IsConstructor_unique;NumberOfUniqueWords_mean;NumberOfComparisons_75%;WMC_CK_count;CBO_std;CBO_75%;NumberOfLambdas_count;RFC_min;NumberOfVariables_75%;Returns_25%;WMC_CK_max;NumberOfComparisons_50%;NumberOfLambdas_25%;WMC_CK_std;NumberOfParenthesizedExps_mean;NumberOfInnerClasses_25%;NumberOfVariables_std;WMC_CK_75%;NumberOfMathOperations_min;NumberOfAssignments_count;NumberOfParameters_CK_min;NumberOfMathOperations_max;NumberOfUniqueWords_25%;NumberOfAssignments_min;NumberOfUniqueWords_count;NumberOfModifiers_max;NumberOfLogStatements_count;NumberOfLogStatements_mean;NumberOfComparisons_25%;NumberOfParenthesizedExps_count;NumberOfComparisons_count;NumberOfLogStatements_25%;NumberOfLogStatements_min;NumberOfStringLiterals_count;NumberOfUniqueWords_75%;Returns_mean;NumberOfLambdas_min;CBO_max;LOCMethod_CK_min;CBO_25%;NumberOfStringLiterals_mean;LOCMethod_CK_max;NumberOfLoops_min;NumberOfMathOperations_75%;NumberOfTryCatch_75%
0.6666666666666666;1.4444444444444444;0.0;0.0;1.0;2.555555555555556;0.0;0.5483188805533162;18.0;0.0;4.904646323187387;1.3284223283101428;0.7047921864945659;3.5;2.1666666666666665;0.0;2.0;1.0;0.0;7.553729114113888;0.16666666666666666;18.0;2.0;0.0;18.0;0.0;0.0;5.0;2.0;2.0;0.0;0.0;18.0;2.8952293417234616;0.0;0.0;18.0;0.3233808333817773;0.0;8.0;18.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;2.0;18.0;0.0;0.0;18.0;4.566502072316466;0.0;0.4444444444444444;0.5144957554275266;0.0;0.0;0.0;8.5;3.0;1.2222222222222223;0.0;1.4371358589653878;0.0;18.0;0.0;0.0;0.1111111111111111;2.0;0.0;18.0;8.0;1.1111111111111112;20.0;1.0;0.0;0.0;0.4714045207910317;2.0;1.0;0.0;1.0;1.0;18.0;0.0;1.0;0.1111111111111111;0.1111111111111111;2.0;6.0;False;2.0;5.0;1.0;18.0;1.0;0.0;18.0;18.0;0.0;0.3233808333817773;0.0;True;0.0;4.0;1.0;0.7047921864945659;1.0;0.0;4.5;2.25;0.3233808333817773;0.6183469424008423;0.0;0.0;0.0;5.0;1.0;2.5;0.0;0.0;0.0;21.0;2.0;0.0;1.0;0.0;0.0;4.0;1.0;18.0;1.0;8.944444444444445;1.0;18.0;1.4641689962819189;3.0;18.0;1.0;1.75;0.25;8.0;0.0;0.0;1.8470962903655976;0.0;0.0;1.2313975269103985;2.0;0.0;18.0;0.0;0.0;5.25;0.0;18.0;10.0;18.0;0.1111111111111111;0.0;18.0;18.0;0.0;0.0;18.0;10.0;0.8333333333333334;0.0;6.0;3.0;2.0;0.2222222222222222;29.0;0.0;0.0;0.0
0.0;0.7142857142857143;0.0;0.0;0.0;2.0;0.0;0.0;7.0;1.0;11.028102630055981;0.0;0.7559289460184544;1.0;1.8571428571428568;0.0;0.0;1.0;0.0;0.7559289460184544;0.0;7.0;0.0;0.0;7.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;7.0;1.4638501094227998;1.0;0.0;7.0;0.0;0.0;2.7142857142857144;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;7.0;0.0;0.0;7.0;3.338091841585121;0.0;0.0;0.0;0.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;7.0;18.0;0.0;9.0;0.0;0.0;0.3779644730092273;0.0;0.0;1.0;0.0;0.0;1.0;7.0;0.0;1.0;0.0;0.0;1.0;0.0;False;1.0;0.0;0.0;7.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;False;0.0;2.0;1.0;0.0;0.0;0.0;2.142857142857143;0.0;0.0;0.5345224838248488;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;30.0;2.5;0.0;1.0;0.0;0.0;2.5;0.0;7.0;1.0;14.428571428571427;0.0;7.0;1.5275252316519468;2.5;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;1.0;0.0;7.0;0.0;0.0;4.0;0.0;7.0;4.0;7.0;0.0;0.0;7.0;7.0;0.0;0.0;7.0;21.5;0.5714285714285714;0.0;5.0;2.0;1.0;0.0;4.0;0.0;0.0;0.0
0.375;1.125;1.0;0.0;2.0;1.25;0.0;0.7559289460184544;8.0;0.0;1.772810520855837;0.5175491695067657;0.6408699444616557;2.0;1.625;0.0;0.0;1.0;0.0;1.8322507626258089;0.0;8.0;0.25;0.25;8.0;0.0;0.0;5.0;1.0;1.375;0.0;0.0;8.0;1.0606601717798212;1.0;0.0;8.0;0.3535533905932738;0.0;5.25;8.0;1.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;8.0;0.0;1.25;8.0;0.0;0.0;8.0;1.1877349391654208;0.0;0.125;0.0;0.0;0.0;0.0;5.75;4.0;0.625;0.0;1.407885953173359;0.0;8.0;0.0;0.0;0.375;2.0;0.0;8.0;7.0;0.375;4.0;1.0;0.0;0.0;0.3535533905932738;2.0;0.5;0.0;0.0;1.0;8.0;0.0;1.0;0.125;0.0;1.0;4.0;False;1.0;3.0;0.0;8.0;1.0;0.0;8.0;7.0;0.0;0.7440238091428449;0.0;False;0.0;4.0;1.0;0.3535533905932738;1.0;0.7071067811865476;2.375;1.75;0.0;0.5345224838248488;0.0;0.0;0.0;1.0;1.0;1.5;0.0;0.0;0.0;10.0;2.0;0.0;1.0;0.0;0.0;3.25;0.0;8.0;2.0;7.0;0.0;8.0;0.8864052604279183;2.0;8.0;1.0;0.0;0.0;2.0;0.0;0.0;0.5175491695067657;0.0;0.0;1.0606601717798212;2.0;0.0;8.0;0.0;2.0;6.0;0.0;8.0;4.0;8.0;0.125;0.0;8.0;8.0;0.0;0.0;8.0;8.0;0.5;0.0;2.0;3.0;0.75;0.5;8.0;0.0;0.0;0.0
0.3333333333333333;1.0;3.0;0.0;3.0;2.333333333333333;0.0;3.4641016151377544;3.0;0.0;8.326663997864532;0.5773502691896258;1.0;4.0;2.0;0.0;0.0;1.0;0.0;16.165807537309522;0.0;3.0;1.0;2.5;3.0;0.0;0.0;15.0;0.0;1.6666666666666667;0.0;0.0;3.0;1.7320508075688772;1.0;0.0;3.0;0.0;0.0;17.666666666666668;3.0;0.0;0.0;0.0;0.5773502691896258;0.0;0.0;0.5;0.0;3.0;0.0;1.5;3.0;2.0;0.0;3.0;2.6457513110645907;0.0;0.0;0.0;0.0;1.0;0.0;25.0;7.0;0.6666666666666666;0.0;0.5773502691896258;0.0;3.0;0.0;0.0;1.6666666666666667;2.0;0.3333333333333333;3.0;11.0;0.6666666666666666;5.0;0.5;0.5;0.0;0.0;6.0;0.0;0.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;1.0;False;1.0;1.0;1.0;3.0;0.5;0.0;3.0;2.0;0.0;1.5275252316519463;0.0;False;0.5;9.0;1.0;0.0;0.0;0.0;3.0;2.0;0.0;0.5773502691896258;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.0;0.0;23.0;2.5;1.0;1.0;0.0;0.0;4.5;0.0;3.0;2.0;13.666666666666664;0.0;3.0;1.5275252316519463;3.0;3.0;0.0;1.0;0.0;3.0;0.0;0.0;1.1547005383792517;0.0;0.0;0.5773502691896258;2.0;0.0;3.0;0.0;0.0;9.0;0.0;3.0;4.0;3.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;17.0;0.3333333333333333;0.0;4.0;3.0;1.5;2.0;35.0;0.0;0.0;0.0
0.2222222222222222;1.4444444444444444;0.0;0.0;0.0;1.0;0.0;0.0;9.0;0.0;9.803627446568496;0.4409585518440984;1.3333333333333333;0.0;116.77777777777777;0.0;0.0;1.0;0.0;9.42661716158618;0.0;9.0;0.0;0.0;9.0;0.0;0.0;3.0;0.0;1.2222222222222223;0.0;0.0;9.0;341.71141983323366;1.0;0.0;9.0;0.33333333333333337;0.0;6.111111111111112;9.0;1.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;9.0;0.0;2.0;9.0;0.0;0.0;9.0;1.118033988749895;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;3.0;3.0;0.1111111111111111;0.0;0.3333333333333333;0.0;9.0;0.0;0.0;0.0;4.0;0.2222222222222222;9.0;6.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;1.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.0;9.0;0.0;0.0;9.0;7.0;0.0;0.0;0.0;False;0.0;3.0;1.0;0.3333333333333333;1.0;0.0;0.6666666666666666;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;34.0;4.0;2.0;4.0;0.0;0.0;1.0;0.0;9.0;2.0;10.111111111111109;0.0;9.0;0.7071067811865476;1.0;9.0;0.0;0.0;0.0;2.0;0.0;0.0;0.4409585518440984;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;4.0;0.0;9.0;1028.0;9.0;0.1111111111111111;0.0;9.0;9.0;0.0;0.0;9.0;12.0;0.1111111111111111;0.0;2.0;1.0;1.0;0.0;31.0;0.0;0.0;0.0
0.25;0.75;0.0;0.0;0.0;1.25;0.0;0.0;4.0;0.0;3.415650255319866;0.5;0.957427107756338;0.5;1.75;0.0;0.0;1.0;0.0;1.0;0.0;4.0;0.25;0.0;4.0;0.0;0.0;3.0;0.0;1.25;0.0;0.0;4.0;1.5;1.0;0.0;4.0;0.0;0.0;3.5;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.25;4.0;0.0;0.0;4.0;0.5773502691896257;0.0;0.25;0.0;0.0;1.0;0.0;3.5;2.0;0.25;0.0;0.5;0.0;4.0;0.0;0.0;0.0;2.0;0.0;4.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;4.0;0.0;1.0;0.0;0.0;1.0;1.0;False;0.5;0.0;0.0;4.0;0.25;0.0;4.0;4.0;0.0;0.0;0.0;False;0.0;3.0;1.0;0.5;0.0;0.0;0.5;0.0;0.0;0.5773502691896257;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;10.0;1.75;0.0;1.0;0.0;0.0;1.0;0.0;4.0;1.0;5.5;0.25;4.0;0.5;1.25;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.5;0.0;0.0;0.0;1.25;0.0;4.0;0.0;0.0;3.5;0.0;4.0;4.0;4.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;7.0;0.5;0.0;2.0;3.0;1.0;0.0;5.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.3;0.0;0.0;0.0;1.4;0.0;1.5811388300841898;10.0;0.0;7.852105167122736;0.0;0.6749485577105528;0.5;310.3;0.0;0.0;1.0;0.0;13.209424245170146;0.0;10.0;0.0;0.0;10.0;0.0;0.0;2.5;0.0;1.0;0.0;0.0;10.0;495.2617826294831;1.0;0.0;10.0;0.0;0.0;6.6;10.0;0.0;0.0;0.0;0.9486832980505138;0.0;0.0;0.0;0.0;10.0;0.0;2.0;10.0;0.0;0.0;10.0;1.9465068427541912;0.0;0.0;0.0;0.0;0.0;0.0;3.75;4.0;0.2;0.0;0.6324555320336759;0.0;10.0;0.0;0.0;0.0;2.0;0.3;10.0;7.0;0.0;6.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.75;10.0;0.0;1.0;0.0;0.0;0.0;2.0;False;1.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;False;0.0;1.25;1.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;31.0;772.0;3.0;4.0;0.0;0.0;1.75;0.0;10.0;1.0;9.9;0.0;10.0;0.9660917830792958;2.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;7.0;0.0;10.0;1028.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.5;0.0;0.0;2.0;1.0;0.5;0.5;44.0;0.0;0.0;0.0
0.5;1.3333333333333333;0.25;0.0;3.0;2.6666666666666665;0.0;0.4522670168666454;12.0;0.0;3.467380462644282;1.0;0.9847319278346618;3.0;1.5;0.0;0.0;1.0;0.0;3.4771984543464143;0.0;12.0;1.0;0.0;12.0;0.0;0.0;4.0;1.0;1.8333333333333333;0.0;0.0;12.0;1.1677484162422844;1.0;0.0;12.0;0.0;0.0;5.5;12.0;1.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;12.0;0.0;2.0;12.0;0.0;0.0;12.0;3.688639397672345;0.0;0.08333333333333333;0.0;0.0;1.0;0.0;7.0;5.0;1.0833333333333333;0.0;1.6764862244009229;0.0;12.0;0.0;0.0;0.3333333333333333;3.0;0.0;12.0;8.0;0.9166666666666666;13.0;1.0;0.0;0.0;0.3892494720807616;1.0;0.5;0.0;0.5;1.0;12.0;0.0;1.0;0.16666666666666666;0.0;1.0;5.0;False;1.0;5.0;0.0;12.0;0.25;0.0;12.0;11.0;0.0;0.8876253645985945;0.0;True;0.0;3.0;1.0;0.2886751345948129;0.0;0.3892494720807615;4.166666666666667;2.0;0.0;0.5222329678670935;0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;18.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;12.0;2.0;8.75;0.0;12.0;1.6143297699232977;3.0;12.0;0.0;1.0;0.0;5.0;0.0;0.0;1.337115846843043;0.0;0.0;1.5642792899510294;2.0;0.0;12.0;0.0;1.0;6.75;0.0;12.0;4.0;12.0;0.0;0.0;12.0;12.0;0.0;0.0;12.0;9.5;0.5;0.0;7.0;3.0;2.0;0.25;15.0;0.0;0.0;0.0
1.0;1.5;0.25;0.0;1.0;2.75;0.0;0.5;4.0;0.0;2.8722813232690143;1.4142135623730951;1.0;2.0;1.0;0.0;0.0;2.0;0.0;6.879922480183432;0.0;4.0;1.25;0.25;4.0;0.0;0.0;5.5;2.0;3.25;0.0;0.0;4.0;0.0;1.0;0.0;4.0;0.0;0.0;8.0;4.0;1.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;4.0;0.0;1.5;4.0;0.0;0.0;4.0;5.251983752196243;1.25;0.25;0.0;0.0;1.0;0.0;9.75;5.0;1.0;0.5;0.8164965809277259;0.0;4.0;0.0;0.0;0.25;3.0;0.0;4.0;6.5;1.0;12.0;1.0;0.75;0.0;0.957427107756338;1.0;1.0;0.5;1.0;1.0;4.0;0.0;1.75;0.75;0.0;1.0;2.0;False;1.0;2.0;1.0;4.0;1.5;0.0;4.0;4.0;0.0;0.5;0.0;True;0.0;3.75;1.0;0.5;0.0;0.5;4.25;1.0;0.0;0.5;0.0;0.0;0.0;3.0;1.0;1.5;0.0;0.0;0.0;11.0;1.0;0.0;1.0;0.0;0.0;5.25;0.0;4.0;1.0;7.25;0.25;4.0;2.8722813232690143;3.25;4.0;1.0;1.25;0.75;8.0;0.0;0.0;3.2015621187164243;0.0;0.0;0.8164965809277259;3.5;0.0;4.0;1.0;1.0;5.0;0.0;4.0;1.0;4.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;8.75;0.75;0.0;7.0;3.0;1.0;0.25;18.0;0.0;0.25;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;5.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.2;1.0;0.0;0.0;0.8;0.0;0.8944271909999157;5.0;0.0;1.4142135623730951;0.0;0.4472135954999581;2.0;207.6;0.0;0.0;1.0;0.0;1.095445115010332;0.0;5.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;5.0;458.61999520300026;1.0;0.0;5.0;0.0;0.0;2.8;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0;1.4832396974191326;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;5.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;5.0;4.0;0.0;0.0;0.0;False;0.0;3.0;1.0;0.0;0.0;0.0;1.8;1.0;0.0;0.5477225575051662;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;4.0;0.0;4.0;0.0;0.0;2.0;0.0;5.0;2.0;4.0;0.0;5.0;1.3038404810405295;1.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;3.0;0.0;5.0;1028.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;5.0;0.4;0.0;3.0;1.0;0.0;0.6;4.0;0.0;0.0;0.0
0.07142857142857142;0.8571428571428571;0.0;0.0;1.0;1.5714285714285714;0.0;0.26726124191242434;14.0;0.0;1.7288756430151326;0.2672612419124244;0.9492622930986466;0.5;1.8571428571428568;0.0;0.0;1.0;0.0;1.0082080720186268;0.0;14.0;0.0;0.0;14.0;0.0;0.0;3.0;0.0;1.1428571428571428;0.0;0.0;14.0;1.4064216928154862;1.0;0.0;14.0;0.0;0.0;3.3571428571428568;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;2.0;14.0;0.0;0.0;14.0;0.8254203058555569;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.07142857142857142;0.0;0.26726124191242434;0.0;14.0;0.0;0.0;0.07142857142857142;2.0;0.0;14.0;5.5;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;14.0;0.0;1.0;0.0;0.0;2.0;1.0;False;0.5;0.0;0.0;14.0;0.0;0.0;14.0;13.0;0.0;0.26726124191242434;0.0;False;0.0;3.0;1.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.6333236937766509;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;8.0;3.25;0.0;1.0;0.0;0.0;1.0;0.0;14.0;2.0;5.285714285714286;0.0;14.0;0.9376144618769908;2.0;14.0;0.0;0.0;0.0;3.0;0.0;0.0;0.5345224838248488;0.0;0.0;0.0;1.0;0.0;14.0;0.0;0.0;5.0;0.0;14.0;4.0;14.0;0.0;0.0;14.0;14.0;0.0;0.0;14.0;6.0;0.6428571428571429;0.0;3.0;2.0;1.0;0.07142857142857142;6.0;0.0;0.0;0.0
